order_date;product;units_ordered;festivo;weight
2009-06-26;palmera chocolate;40.0;0.0;0.0
2009-06-26;postre de fresas y mascarpone;48.0;0.0;0.0
2009-06-26;tarta de manzana;15.0;0.0;0.0
2009-06-26;tarta opera;0.0;0.0;0.0
2009-06-26;tortel;211.0;0.0;0.0
2009-06-27;baguette;118.0;0.0;0.0
2009-06-27;croissant petit;62.0;0.0;0.0
2009-06-27;croissant simple;58.0;0.0;0.0
2009-06-27;milhojas frambuesa;32.0;0.0;0.0
2009-06-27;mousse tres chocolates;3.0;0.0;0.0
2009-06-27;palmera chocolate;45.0;0.0;0.0
2009-06-27;postre de fresas y mascarpone;62.0;0.0;0.0
2009-06-27;tarta de manzana;17.0;0.0;0.0
2009-06-27;tarta opera;2.0;0.0;0.0
2009-06-27;tortel;211.0;0.0;0.0
2009-06-28;baguette;145.0;0.0;0.0
2009-06-28;croissant petit;80.0;0.0;0.0
2009-06-28;croissant simple;156.0;0.0;0.0
2009-06-28;milhojas frambuesa;28.0;0.0;0.0
2009-06-28;mousse tres chocolates;1.0;0.0;0.0
2009-06-28;palmera chocolate;42.0;0.0;0.0
2009-06-28;postre de fresas y mascarpone;52.0;0.0;0.0
2009-06-28;tarta de manzana;18.0;0.0;0.0
2009-06-28;tarta opera;0.0;0.0;0.0
2009-06-28;tortel;159.0;0.0;0.0
2009-06-29;baguette;65.0;0.0;0.0
2009-06-29;croissant petit;88.0;0.0;0.0
2009-06-29;croissant simple;136.0;0.0;0.0
2009-06-29;milhojas frambuesa;10.0;0.0;0.0
2009-06-29;mousse tres chocolates;0.0;0.0;0.0
2009-06-29;palmera chocolate;36.0;0.0;0.0
2009-06-29;postre de fresas y mascarpone;22.0;0.0;0.0
2009-06-29;tarta de manzana;10.0;0.0;0.0
2009-06-29;tarta opera;1.0;0.0;0.0
2009-06-29;tortel;167.0;0.0;0.0
2009-06-30;baguette;63.0;0.0;0.0
2009-06-30;croissant petit;86.0;0.0;0.0
2009-06-30;croissant simple;118.0;0.0;0.0
2009-06-30;milhojas frambuesa;11.0;0.0;0.0
2009-06-30;mousse tres chocolates;0.0;0.0;0.0
2009-06-30;palmera chocolate;36.0;0.0;0.0
2009-06-30;postre de fresas y mascarpone;27.0;0.0;0.0
2009-06-30;tarta de manzana;8.0;0.0;0.0
2009-06-30;tarta opera;0.0;0.0;0.0
2009-06-30;tortel;193.0;0.0;0.0
2009-07-01;baguette;78.0;0.0;0.0
2009-07-01;croissant petit;100.0;0.0;0.0
2009-07-01;croissant simple;138.0;0.0;0.0
2009-07-01;milhojas frambuesa;10.0;0.0;0.0
2009-07-01;mousse tres chocolates;0.0;0.0;0.0
2009-07-01;palmera chocolate;33.0;0.0;0.0
2009-07-01;postre de fresas y mascarpone;28.0;0.0;0.0
2009-07-01;tarta de manzana;7.0;0.0;0.0
2009-07-01;tarta opera;0.0;0.0;0.0
2009-07-01;tortel;173.0;0.0;0.0
2009-07-02;baguette;73.0;0.0;0.0
2009-07-02;croissant petit;104.0;0.0;0.0
2009-07-02;croissant simple;105.0;0.0;0.0
2009-07-02;milhojas frambuesa;9.0;0.0;0.0
2009-07-02;mousse tres chocolates;0.0;0.0;0.0
2009-07-02;palmera chocolate;42.0;0.0;0.0
2009-07-02;postre de fresas y mascarpone;34.0;0.0;0.0
2009-07-02;tarta de manzana;8.0;0.0;0.0
2009-07-02;tarta opera;0.0;0.0;0.0
2009-07-02;tortel;187.0;0.0;0.0
2009-07-03;baguette;75.0;0.0;0.0
2009-07-03;croissant petit;68.0;0.0;0.0
2009-07-03;croissant simple;145.0;0.0;0.0
2009-07-03;milhojas frambuesa;14.0;0.0;0.0
2009-07-03;mousse tres chocolates;0.0;0.0;0.0
2009-07-03;palmera chocolate;41.0;0.0;0.0
2009-07-03;postre de fresas y mascarpone;38.0;0.0;0.0
2009-07-03;tarta de manzana;10.0;0.0;0.0
2009-07-03;tarta opera;0.0;0.0;0.0
2009-07-03;tortel;164.0;0.0;0.0
2009-07-04;baguette;116.0;0.0;0.0
2009-07-04;croissant petit;57.0;0.0;0.0
2009-07-04;croissant simple;139.0;0.0;0.0
2009-07-04;milhojas frambuesa;31.0;0.0;0.0
2009-07-04;mousse tres chocolates;1.0;0.0;0.0
2009-07-04;palmera chocolate;64.0;0.0;0.0
2009-07-04;postre de fresas y mascarpone;50.0;0.0;0.0
2009-07-04;tarta de manzana;14.0;0.0;0.0
2009-07-04;tarta opera;0.0;0.0;0.0
2009-07-04;tortel;195.0;0.0;0.0
2009-07-05;baguette;95.0;0.0;0.0
2009-07-05;croissant petit;56.0;0.0;0.0
2009-07-05;croissant simple;125.0;0.0;0.0
2009-07-05;milhojas frambuesa;28.0;0.0;0.0
2009-07-05;mousse tres chocolates;1.0;0.0;0.0
2009-07-05;palmera chocolate;30.0;0.0;0.0
2009-07-05;postre de fresas y mascarpone;40.0;0.0;0.0
2009-07-05;tarta de manzana;17.0;0.0;0.0
2009-07-05;tarta opera;0.0;0.0;0.0
2009-07-05;tortel;145.0;0.0;0.0
2009-07-06;baguette;64.0;0.0;0.0
2009-07-06;croissant petit;77.0;0.0;0.0
2009-07-06;croissant simple;135.0;0.0;0.0
2009-07-06;milhojas frambuesa;9.0;0.0;0.0
2009-07-06;mousse tres chocolates;0.0;0.0;0.0
2009-07-06;palmera chocolate;30.0;0.0;0.0
2009-07-06;postre de fresas y mascarpone;12.0;0.0;0.0
2009-07-06;tarta de manzana;6.0;0.0;0.0
2009-07-06;tarta opera;0.0;0.0;0.0
2009-07-06;tortel;174.0;0.0;0.0
2009-07-07;baguette;64.0;0.0;0.0
2009-07-07;croissant petit;61.0;0.0;0.0
2009-07-07;croissant simple;132.0;0.0;0.0
2009-07-07;milhojas frambuesa;7.0;0.0;0.0
2009-07-07;mousse tres chocolates;0.0;0.0;0.0
2009-07-07;palmera chocolate;25.0;0.0;0.0
2009-07-07;postre de fresas y mascarpone;0.0;0.0;0.0
2009-07-07;tarta de manzana;9.0;0.0;0.0
2009-07-07;tarta opera;0.0;0.0;0.0
2009-07-07;tortel;168.0;0.0;0.0
2009-07-08;baguette;67.0;0.0;0.0
2009-07-08;croissant petit;83.0;0.0;0.0
2009-07-08;croissant simple;71.0;0.0;0.0
2009-07-08;milhojas frambuesa;9.0;0.0;0.0
2009-07-08;mousse tres chocolates;0.0;0.0;0.0
2009-07-08;palmera chocolate;26.0;0.0;0.0
2009-07-08;postre de fresas y mascarpone;21.0;0.0;0.0
2009-07-08;tarta de manzana;8.0;0.0;0.0
2009-07-08;tarta opera;0.0;0.0;0.0
2009-07-08;tortel;174.0;0.0;0.0
2009-07-09;baguette;65.0;0.0;0.0
2009-07-09;croissant petit;80.0;0.0;0.0
2009-07-09;croissant simple;151.0;0.0;0.0
2009-07-09;milhojas frambuesa;9.0;0.0;0.0
2009-07-09;mousse tres chocolates;0.0;0.0;0.0
2009-07-09;palmera chocolate;31.0;0.0;0.0
2009-07-09;postre de fresas y mascarpone;22.0;0.0;0.0
2009-07-09;tarta de manzana;9.0;0.0;0.0
2009-07-09;tarta opera;0.0;0.0;0.0
2009-07-09;tortel;183.0;0.0;0.0
2009-07-10;baguette;62.0;0.0;0.0
2009-07-10;croissant petit;79.0;0.0;0.0
2009-07-10;croissant simple;94.0;0.0;0.0
2009-07-10;milhojas frambuesa;14.0;0.0;0.0
2009-07-10;mousse tres chocolates;0.0;0.0;0.0
2009-07-10;palmera chocolate;39.0;0.0;0.0
2009-07-10;postre de fresas y mascarpone;38.0;0.0;0.0
2009-07-10;tarta de manzana;11.0;0.0;0.0
2009-07-10;tarta opera;0.0;0.0;0.0
2009-07-10;tortel;192.0;0.0;0.0
2009-07-11;baguette;99.0;0.0;0.0
2009-07-11;croissant petit;78.0;0.0;0.0
2009-07-11;croissant simple;156.0;0.0;0.0
2009-07-11;milhojas frambuesa;29.0;0.0;0.0
2009-07-11;mousse tres chocolates;1.0;0.0;0.0
2009-07-11;palmera chocolate;41.0;0.0;0.0
2009-07-11;postre de fresas y mascarpone;46.0;0.0;0.0
2009-07-11;tarta de manzana;16.0;0.0;0.0
2009-07-11;tarta opera;0.0;0.0;0.0
2009-07-11;tortel;185.0;0.0;0.0
2009-07-12;baguette;115.0;0.0;0.0
2009-07-12;croissant petit;59.0;0.0;0.0
2009-07-12;croissant simple;127.0;0.0;0.0
2009-07-12;milhojas frambuesa;29.0;0.0;0.0
2009-07-12;mousse tres chocolates;0.0;0.0;0.0
2009-07-12;palmera chocolate;34.0;0.0;0.0
2009-07-12;postre de fresas y mascarpone;30.0;0.0;0.0
2009-07-12;tarta de manzana;15.0;0.0;0.0
2009-07-12;tarta opera;0.0;0.0;0.0
2009-07-12;tortel;176.0;0.0;0.0
2009-07-13;baguette;62.0;0.0;0.0
2009-07-13;croissant petit;77.0;0.0;0.0
2009-07-13;croissant simple;132.0;0.0;0.0
2009-07-13;milhojas frambuesa;7.0;0.0;0.0
2009-07-13;mousse tres chocolates;0.0;0.0;0.0
2009-07-13;palmera chocolate;27.0;0.0;0.0
2009-07-13;postre de fresas y mascarpone;34.0;0.0;0.0
2009-07-13;tarta de manzana;5.0;0.0;0.0
2009-07-13;tarta opera;0.0;0.0;0.0
2009-07-13;tortel;85.0;0.0;0.0
2009-07-14;baguette;60.0;0.0;0.0
2009-07-14;croissant petit;76.0;0.0;0.0
2009-07-14;croissant simple;56.0;0.0;0.0
2009-07-14;milhojas frambuesa;12.0;0.0;0.0
2009-07-14;mousse tres chocolates;0.0;0.0;0.0
2009-07-14;palmera chocolate;20.0;0.0;0.0
2009-07-14;postre de fresas y mascarpone;23.0;0.0;0.0
2009-07-14;tarta de manzana;9.0;0.0;0.0
2009-07-14;tarta opera;0.0;0.0;0.0
2009-07-14;tortel;145.0;0.0;0.0
2009-07-15;baguette;48.0;0.0;0.0
2009-07-15;croissant petit;92.0;0.0;0.0
2009-07-15;croissant simple;51.0;0.0;0.0
2009-07-15;milhojas frambuesa;10.0;0.0;0.0
2009-07-15;mousse tres chocolates;0.0;0.0;0.0
2009-07-15;palmera chocolate;22.0;0.0;0.0
2009-07-15;postre de fresas y mascarpone;26.0;0.0;0.0
2009-07-15;tarta de manzana;11.0;0.0;0.0
2009-07-15;tarta opera;0.0;0.0;0.0
2009-07-15;tortel;136.0;0.0;0.0
2009-07-16;baguette;64.0;0.0;0.0
2009-07-16;croissant petit;74.0;0.0;0.0
2009-07-16;croissant simple;137.0;0.0;0.0
2009-07-16;milhojas frambuesa;13.0;0.0;0.0
2009-07-16;mousse tres chocolates;0.0;0.0;0.0
2009-07-16;palmera chocolate;38.0;0.0;0.0
2009-07-16;postre de fresas y mascarpone;36.0;0.0;0.0
2009-07-16;tarta de manzana;10.0;0.0;0.0
2009-07-16;tarta opera;0.0;0.0;0.0
2009-07-16;tortel;159.0;0.0;0.0
2009-07-17;baguette;62.0;0.0;0.0
2009-07-17;croissant petit;79.0;0.0;0.0
2009-07-17;croissant simple;176.0;0.0;0.0
2009-07-17;milhojas frambuesa;13.0;0.0;0.0
2009-07-17;mousse tres chocolates;0.0;0.0;0.0
2009-07-17;palmera chocolate;34.0;0.0;0.0
2009-07-17;postre de fresas y mascarpone;20.0;0.0;0.0
2009-07-17;tarta de manzana;9.0;0.0;0.0
2009-07-17;tarta opera;0.0;0.0;0.0
2009-07-17;tortel;209.0;0.0;0.0
2009-07-18;baguette;104.0;0.0;0.0
2009-07-18;croissant petit;70.0;0.0;0.0
2009-07-18;croissant simple;167.0;0.0;0.0
2009-07-18;milhojas frambuesa;24.0;0.0;0.0
2009-07-18;mousse tres chocolates;0.0;0.0;0.0
2009-07-18;palmera chocolate;45.0;0.0;0.0
2009-07-18;postre de fresas y mascarpone;36.0;0.0;0.0
2009-07-18;tarta de manzana;16.0;0.0;0.0
2009-07-18;tarta opera;2.0;0.0;0.0
2009-07-18;tortel;183.0;0.0;0.0
2009-07-19;baguette;135.0;0.0;0.0
2009-07-19;croissant petit;63.0;0.0;0.0
2009-07-19;croissant simple;100.0;0.0;0.0
2009-07-19;milhojas frambuesa;24.0;0.0;0.0
2009-07-19;mousse tres chocolates;0.0;0.0;0.0
2009-07-19;palmera chocolate;33.0;0.0;0.0
2009-07-19;postre de fresas y mascarpone;26.0;0.0;0.0
2009-07-19;tarta de manzana;14.0;0.0;0.0
2009-07-19;tarta opera;0.0;0.0;0.0
2009-07-19;tortel;136.0;0.0;0.0
2009-07-20;baguette;59.0;0.0;0.0
2009-07-20;croissant petit;58.0;0.0;0.0
2009-07-20;croissant simple;123.0;0.0;0.0
2009-07-20;milhojas frambuesa;11.0;0.0;0.0
2009-07-20;mousse tres chocolates;0.0;0.0;0.0
2009-07-20;palmera chocolate;32.0;0.0;0.0
2009-07-20;postre de fresas y mascarpone;36.0;0.0;0.0
2009-07-20;tarta de manzana;9.0;0.0;0.0
2009-07-20;tarta opera;0.0;0.0;0.0
2009-07-20;tortel;152.0;0.0;0.0
2009-07-21;baguette;57.0;0.0;0.0
2009-07-21;croissant petit;73.0;0.0;0.0
2009-07-21;croissant simple;131.0;0.0;0.0
2009-07-21;milhojas frambuesa;6.0;0.0;0.0
2009-07-21;mousse tres chocolates;0.0;0.0;0.0
2009-07-21;palmera chocolate;21.0;0.0;0.0
2009-07-21;postre de fresas y mascarpone;20.0;0.0;0.0
2009-07-21;tarta de manzana;8.0;0.0;0.0
2009-07-21;tarta opera;0.0;0.0;0.0
2009-07-21;tortel;153.0;0.0;0.0
2009-07-22;baguette;52.0;0.0;0.0
2009-07-22;croissant petit;78.0;0.0;0.0
2009-07-22;croissant simple;128.0;0.0;0.0
2009-07-22;milhojas frambuesa;11.0;0.0;0.0
2009-07-22;mousse tres chocolates;0.0;0.0;0.0
2009-07-22;palmera chocolate;23.0;0.0;0.0
2009-07-22;postre de fresas y mascarpone;30.0;0.0;0.0
2009-07-22;tarta de manzana;11.0;0.0;0.0
2009-07-22;tarta opera;0.0;0.0;0.0
2009-07-22;tortel;144.0;0.0;0.0
2009-07-23;baguette;54.0;0.0;0.0
2009-07-23;croissant petit;94.0;0.0;0.0
2009-07-23;croissant simple;112.0;0.0;0.0
2009-07-23;milhojas frambuesa;9.0;0.0;0.0
2009-07-23;mousse tres chocolates;0.0;0.0;0.0
2009-07-23;palmera chocolate;46.0;0.0;0.0
2009-07-23;postre de fresas y mascarpone;20.0;0.0;0.0
2009-07-23;tarta de manzana;7.0;0.0;0.0
2009-07-23;tarta opera;0.0;0.0;0.0
2009-07-23;tortel;151.0;0.0;0.0
2009-07-24;baguette;61.0;0.0;0.0
2009-07-24;croissant petit;81.0;0.0;0.0
2009-07-24;croissant simple;134.0;0.0;0.0
2009-07-24;milhojas frambuesa;10.0;0.0;0.0
2009-07-24;mousse tres chocolates;1.0;0.0;0.0
2009-07-24;palmera chocolate;31.0;0.0;0.0
2009-07-24;postre de fresas y mascarpone;20.0;0.0;0.0
2009-07-24;tarta de manzana;9.0;0.0;0.0
2009-07-24;tarta opera;0.0;0.0;0.0
2009-07-24;tortel;193.0;0.0;0.0
2009-07-25;baguette;105.0;0.0;0.0
2009-07-25;croissant petit;72.0;0.0;0.0
2009-07-25;croissant simple;133.0;0.0;0.0
2009-07-25;milhojas frambuesa;27.0;0.0;0.0
2009-07-25;mousse tres chocolates;1.0;0.0;0.0
2009-07-25;palmera chocolate;47.0;0.0;0.0
2009-07-25;postre de fresas y mascarpone;44.0;0.0;0.0
2009-07-25;tarta de manzana;14.0;0.0;0.0
2009-07-25;tarta opera;1.0;0.0;0.0
2009-07-25;tortel;162.0;0.0;0.0
2009-07-26;baguette;122.0;0.0;0.0
2009-07-26;croissant petit;66.0;0.0;0.0
2009-07-26;croissant simple;100.0;0.0;0.0
2009-07-26;milhojas frambuesa;23.0;0.0;0.0
2009-07-26;mousse tres chocolates;1.0;0.0;0.0
2009-07-26;palmera chocolate;37.0;0.0;0.0
2009-07-26;postre de fresas y mascarpone;40.0;0.0;0.0
2009-07-26;tarta de manzana;15.0;0.0;0.0
2009-07-26;tarta opera;1.0;0.0;0.0
2009-07-26;tortel;134.0;0.0;0.0
2009-07-27;baguette;48.0;0.0;0.0
2009-07-27;croissant petit;65.0;0.0;0.0
2009-07-27;croissant simple;69.0;0.0;0.0
2009-07-27;milhojas frambuesa;14.0;0.0;0.0
2009-07-27;mousse tres chocolates;0.0;0.0;0.0
2009-07-27;palmera chocolate;28.0;0.0;0.0
2009-07-27;postre de fresas y mascarpone;22.0;0.0;0.0
2009-07-27;tarta de manzana;11.0;0.0;0.0
2009-07-27;tarta opera;0.0;0.0;0.0
2009-07-27;tortel;146.0;0.0;0.0
2009-07-28;baguette;39.0;0.0;0.0
2009-07-28;croissant petit;57.0;0.0;0.0
2009-07-28;croissant simple;165.0;0.0;0.0
2009-07-28;milhojas frambuesa;8.0;0.0;0.0
2009-07-28;mousse tres chocolates;0.0;0.0;0.0
2009-07-28;palmera chocolate;25.0;0.0;0.0
2009-07-28;postre de fresas y mascarpone;26.0;0.0;0.0
2009-07-28;tarta de manzana;9.0;0.0;0.0
2009-07-28;tarta opera;0.0;0.0;0.0
2009-07-28;tortel;147.0;0.0;0.0
2009-07-29;baguette;46.0;0.0;0.0
2009-07-29;croissant petit;74.0;0.0;0.0
2009-07-29;croissant simple;115.0;0.0;0.0
2009-07-29;milhojas frambuesa;10.0;0.0;0.0
2009-07-29;mousse tres chocolates;0.0;0.0;0.0
2009-07-29;palmera chocolate;27.0;0.0;0.0
2009-07-29;postre de fresas y mascarpone;30.0;0.0;0.0
2009-07-29;tarta de manzana;8.0;0.0;0.0
2009-07-29;tarta opera;1.0;0.0;0.0
2009-07-29;tortel;142.0;0.0;0.0
2009-07-30;baguette;54.0;0.0;0.0
2009-07-30;croissant petit;69.0;0.0;0.0
2009-07-30;croissant simple;115.0;0.0;0.0
2009-07-30;milhojas frambuesa;10.0;0.0;0.0
2009-07-30;mousse tres chocolates;2.0;0.0;0.0
2009-07-30;palmera chocolate;42.0;0.0;0.0
2009-07-30;postre de fresas y mascarpone;28.0;0.0;0.0
2009-07-30;tarta de manzana;8.0;0.0;0.0
2009-07-30;tarta opera;0.0;0.0;0.0
2009-07-30;tortel;161.0;0.0;0.0
2009-07-31;baguette;67.0;0.0;0.0
2009-07-31;croissant petit;59.0;0.0;0.0
2009-07-31;croissant simple;140.0;0.0;0.0
2009-07-31;milhojas frambuesa;12.0;0.0;0.0
2009-07-31;mousse tres chocolates;1.0;0.0;0.0
2009-07-31;palmera chocolate;28.0;0.0;0.0
2009-07-31;postre de fresas y mascarpone;30.0;0.0;0.0
2009-07-31;tarta de manzana;10.0;0.0;0.0
2009-07-31;tarta opera;0.0;0.0;0.0
2009-07-31;tortel;185.0;0.0;0.0
2009-08-01;baguette;91.0;0.0;0.0
2009-08-01;croissant petit;89.0;0.0;0.0
2009-08-01;croissant simple;126.0;0.0;0.0
2009-08-01;milhojas frambuesa;23.0;0.0;0.0
2009-08-01;mousse tres chocolates;0.0;0.0;0.0
2009-08-01;palmera chocolate;38.0;0.0;0.0
2009-08-01;postre de fresas y mascarpone;42.0;0.0;0.0
2009-08-01;tarta de manzana;12.0;0.0;0.0
2009-08-01;tarta opera;0.0;0.0;0.0
2009-08-01;tortel;176.0;0.0;0.0
2009-08-02;baguette;121.0;0.0;0.0
2009-08-02;croissant petit;47.0;0.0;0.0
2009-08-02;croissant simple;102.0;0.0;0.0
2009-08-02;milhojas frambuesa;17.0;0.0;0.0
2009-08-02;mousse tres chocolates;0.0;0.0;0.0
2009-08-02;palmera chocolate;30.0;0.0;0.0
2009-08-02;postre de fresas y mascarpone;32.0;0.0;0.0
2009-08-02;tarta de manzana;13.0;0.0;0.0
2009-08-02;tarta opera;1.0;0.0;0.0
2009-08-02;tortel;114.0;0.0;0.0
2009-08-03;baguette;13.0;0.0;0.0
2009-08-03;croissant petit;30.0;0.0;0.0
2009-08-03;croissant simple;92.0;0.0;0.0
2009-08-03;milhojas frambuesa;8.0;0.0;0.0
2009-08-03;mousse tres chocolates;0.0;0.0;0.0
2009-08-03;palmera chocolate;29.0;0.0;0.0
2009-08-03;postre de fresas y mascarpone;21.0;0.0;0.0
2009-08-03;tarta de manzana;9.0;0.0;0.0
2009-08-03;tarta opera;0.0;0.0;0.0
2009-08-03;tortel;128.0;0.0;0.0
2009-08-04;baguette;19.0;0.0;0.0
2009-08-04;croissant petit;38.0;0.0;0.0
2009-08-04;croissant simple;87.0;0.0;0.0
2009-08-04;milhojas frambuesa;8.0;0.0;0.0
2009-08-04;mousse tres chocolates;0.0;0.0;0.0
2009-08-04;palmera chocolate;26.0;0.0;0.0
2009-08-04;postre de fresas y mascarpone;24.0;0.0;0.0
2009-08-04;tarta de manzana;8.0;0.0;0.0
2009-08-04;tarta opera;0.0;0.0;0.0
2009-08-04;tortel;132.0;0.0;0.0
2009-08-05;baguette;32.0;0.0;0.0
2009-08-05;croissant petit;50.0;0.0;0.0
2009-08-05;croissant simple;87.0;0.0;0.0
2009-08-05;milhojas frambuesa;8.0;0.0;0.0
2009-08-05;mousse tres chocolates;2.0;0.0;0.0
2009-08-05;palmera chocolate;20.0;0.0;0.0
2009-08-05;postre de fresas y mascarpone;19.0;0.0;0.0
2009-08-05;tarta de manzana;6.0;0.0;0.0
2009-08-05;tarta opera;0.0;0.0;0.0
2009-08-05;tortel;146.0;0.0;0.0
2009-08-06;baguette;36.0;0.0;0.0
2009-08-06;croissant petit;36.0;0.0;0.0
2009-08-06;croissant simple;76.0;0.0;0.0
2009-08-06;milhojas frambuesa;8.0;0.0;0.0
2009-08-06;mousse tres chocolates;0.0;0.0;0.0
2009-08-06;palmera chocolate;25.0;0.0;0.0
2009-08-06;postre de fresas y mascarpone;28.0;0.0;0.0
2009-08-06;tarta de manzana;11.0;0.0;0.0
2009-08-06;tarta opera;0.0;0.0;0.0
2009-08-06;tortel;126.0;0.0;0.0
2009-08-07;baguette;57.0;0.0;0.0
2009-08-07;croissant petit;38.0;0.0;0.0
2009-08-07;croissant simple;84.0;0.0;0.0
2009-08-07;milhojas frambuesa;10.0;0.0;0.0
2009-08-07;mousse tres chocolates;1.0;0.0;0.0
2009-08-07;palmera chocolate;21.0;0.0;0.0
2009-08-07;postre de fresas y mascarpone;24.0;0.0;0.0
2009-08-07;tarta de manzana;8.0;0.0;0.0
2009-08-07;tarta opera;0.0;0.0;0.0
2009-08-07;tortel;151.0;0.0;0.0
2009-08-08;baguette;84.0;0.0;0.0
2009-08-08;croissant petit;40.0;0.0;0.0
2009-08-08;croissant simple;102.0;0.0;0.0
2009-08-08;milhojas frambuesa;18.0;0.0;0.0
2009-08-08;mousse tres chocolates;1.0;0.0;0.0
2009-08-08;palmera chocolate;27.0;0.0;0.0
2009-08-08;postre de fresas y mascarpone;42.0;0.0;0.0
2009-08-08;tarta de manzana;12.0;0.0;0.0
2009-08-08;tarta opera;0.0;0.0;0.0
2009-08-08;tortel;138.0;0.0;0.0
2009-08-09;baguette;72.0;0.0;0.0
2009-08-09;croissant petit;42.0;0.0;0.0
2009-08-09;croissant simple;77.0;0.0;0.0
2009-08-09;milhojas frambuesa;16.0;0.0;0.0
2009-08-09;mousse tres chocolates;0.0;0.0;0.0
2009-08-09;palmera chocolate;23.0;0.0;0.0
2009-08-09;postre de fresas y mascarpone;23.0;0.0;0.0
2009-08-09;tarta de manzana;11.0;0.0;0.0
2009-08-09;tarta opera;0.0;0.0;0.0
2009-08-09;tortel;119.0;0.0;0.0
2009-08-10;baguette;25.0;0.0;0.0
2009-08-10;croissant petit;29.0;0.0;0.0
2009-08-10;croissant simple;73.0;0.0;0.0
2009-08-10;milhojas frambuesa;5.0;0.0;0.0
2009-08-10;mousse tres chocolates;0.0;0.0;0.0
2009-08-10;palmera chocolate;20.0;0.0;0.0
2009-08-10;postre de fresas y mascarpone;21.0;0.0;0.0
2009-08-10;tarta de manzana;7.0;0.0;0.0
2009-08-10;tarta opera;0.0;0.0;0.0
2009-08-10;tortel;125.0;0.0;0.0
2009-08-11;baguette;28.0;0.0;0.0
2009-08-11;croissant petit;34.0;0.0;0.0
2009-08-11;croissant simple;82.0;0.0;0.0
2009-08-11;milhojas frambuesa;7.0;0.0;0.0
2009-08-11;mousse tres chocolates;0.0;0.0;0.0
2009-08-11;palmera chocolate;15.0;0.0;0.0
2009-08-11;postre de fresas y mascarpone;31.0;0.0;0.0
2009-08-11;tarta de manzana;8.0;0.0;0.0
2009-08-11;tarta opera;0.0;0.0;0.0
2009-08-11;tortel;128.0;0.0;0.0
2009-08-12;baguette;35.0;0.0;0.0
2009-08-12;croissant petit;34.0;0.0;0.0
2009-08-12;croissant simple;79.0;0.0;0.0
2009-08-12;milhojas frambuesa;8.0;0.0;0.0
2009-08-12;mousse tres chocolates;0.0;0.0;0.0
2009-08-12;palmera chocolate;17.0;0.0;0.0
2009-08-12;postre de fresas y mascarpone;18.0;0.0;0.0
2009-08-12;tarta de manzana;8.0;0.0;0.0
2009-08-12;tarta opera;0.0;0.0;0.0
2009-08-12;tortel;124.0;0.0;0.0
2009-08-13;baguette;39.0;0.0;0.0
2009-08-13;croissant petit;37.0;0.0;0.0
2009-08-13;croissant simple;81.0;0.0;0.0
2009-08-13;milhojas frambuesa;7.0;0.0;0.0
2009-08-13;mousse tres chocolates;0.0;0.0;0.0
2009-08-13;palmera chocolate;19.0;0.0;0.0
2009-08-13;postre de fresas y mascarpone;15.0;0.0;0.0
2009-08-13;tarta de manzana;9.0;0.0;0.0
2009-08-13;tarta opera;0.0;0.0;0.0
2009-08-13;tortel;114.0;0.0;0.0
2009-08-14;baguette;52.0;0.0;0.0
2009-08-14;croissant petit;33.0;0.0;0.0
2009-08-14;croissant simple;90.0;0.0;0.0
2009-08-14;milhojas frambuesa;10.0;0.0;0.0
2009-08-14;mousse tres chocolates;2.0;0.0;0.0
2009-08-14;palmera chocolate;23.0;0.0;0.0
2009-08-14;postre de fresas y mascarpone;29.0;0.0;0.0
2009-08-14;tarta de manzana;9.0;0.0;0.0
2009-08-14;tarta opera;0.0;0.0;0.0
2009-08-14;tortel;133.0;0.0;0.0
2009-08-15;baguette;98.0;0.0;0.0
2009-08-15;croissant petit;34.0;0.0;0.0
2009-08-15;croissant simple;102.0;0.0;0.0
2009-08-15;milhojas frambuesa;18.0;0.0;0.0
2009-08-15;mousse tres chocolates;1.0;0.0;0.0
2009-08-15;palmera chocolate;31.0;0.0;0.0
2009-08-15;postre de fresas y mascarpone;26.0;0.0;0.0
2009-08-15;tarta de manzana;10.0;0.0;0.0
2009-08-15;tarta opera;1.0;0.0;0.0
2009-08-15;tortel;127.0;0.0;0.0
2009-08-16;baguette;94.0;0.0;0.0
2009-08-16;croissant petit;33.0;0.0;0.0
2009-08-16;croissant simple;81.0;0.0;0.0
2009-08-16;milhojas frambuesa;17.0;0.0;0.0
2009-08-16;mousse tres chocolates;0.0;0.0;0.0
2009-08-16;palmera chocolate;31.0;0.0;0.0
2009-08-16;postre de fresas y mascarpone;26.0;0.0;0.0
2009-08-16;tarta de manzana;14.0;0.0;0.0
2009-08-16;tarta opera;0.0;0.0;0.0
2009-08-16;tortel;99.0;0.0;0.0
2009-08-17;baguette;37.0;0.0;0.0
2009-08-17;croissant petit;29.0;0.0;0.0
2009-08-17;croissant simple;69.0;0.0;0.0
2009-08-17;milhojas frambuesa;9.0;0.0;0.0
2009-08-17;mousse tres chocolates;0.0;0.0;0.0
2009-08-17;palmera chocolate;36.0;0.0;0.0
2009-08-17;postre de fresas y mascarpone;24.0;0.0;0.0
2009-08-17;tarta de manzana;6.0;0.0;0.0
2009-08-17;tarta opera;0.0;0.0;0.0
2009-08-17;tortel;110.0;0.0;0.0
2009-08-18;baguette;39.0;0.0;0.0
2009-08-18;croissant petit;28.0;0.0;0.0
